"DateTime","Price"
"2022-07-21 00:00:00",0.0039031270099936267
"2022-07-28 00:00:00",0.003902930650196488
"2022-08-04 00:00:00",0.005006941033076037
"2022-08-11 00:00:00",0.005005771072725506
"2022-08-18 00:00:00",0.005008915177873797
"2022-08-25 00:00:00",0.005004812804560994
"2022-09-01 00:00:00",0.004504197339352516
"2022-09-08 00:00:00",0.004501733337131368
"2022-09-15 00:00:00",0.004506442102341698
"2022-09-22 00:00:00",0.004501707084331911
"2022-09-29 00:00:00",0.004502763130340034
"2022-10-06 00:00:00",0.004403894273683226
"2022-10-13 00:00:00",0.004405642807805234
"2022-10-20 00:00:00",0.0044031372872142815
"2022-10-27 00:00:00",0.00400171707213615
"2022-11-03 00:00:00",0.0013538970873396886
"2022-11-10 00:00:00",0.00199767141417697
"2022-11-17 00:00:00",0.0020007597804797377
"2022-11-24 00:00:00",0.0020009506013954547
"2022-12-01 00:00:00",0.002001214825660427
"2022-12-08 00:00:00",0.0020005436277741994
"2022-12-15 00:00:00",0.0020018199019689576
"2022-12-22 00:00:00",0.001900886466410316
"2022-12-29 00:00:00",0.0019006776394393705
"2023-01-05 00:00:00",0.0019011915880971018
"2023-01-12 00:00:00",0.0018996838613993502
"2023-01-19 00:00:00",0.0019009481494550139
"2023-01-26 00:00:00",0.0019013176322943092
"2023-02-02 00:00:00",0.0019012994581348993
"2023-02-09 00:00:00",0.001902150914543395
"2023-02-16 00:00:00",0.004402237560013219
"2023-02-23 00:00:00",0.004403398722796847
"2023-03-02 00:00:00",0.0009505265956382611
"2023-03-09 00:00:00",0.000950535211131734
"2023-03-16 00:00:00",0.0009520283602802915
"2023-03-23 00:00:00",0.0009522015218533975
"2023-03-30 00:00:00",0.0009507352620421226
"2023-04-06 00:00:00",0.0009508542818037748
"2023-04-13 00:00:00",0.0009512253645841384
"2023-04-20 00:00:00",0.0009510851104433596
"2023-04-27 00:00:00",0.0009506571445197673
"2023-05-04 00:00:00",0.0009512030475110626
"2023-05-11 00:00:00",0.0009514257382265888
"2023-05-18 00:00:00",0.000950922739322806
"2024-03-14 00:00:00",0.0008529159195388216
"2024-05-16 00:00:00",0.03005306841623669
"2024-05-30 00:00:00",0.010004365553875823
"2024-06-06 00:00:00",0.010010924956187887
"2024-06-13 00:00:00",0.020026771190942275
"2024-06-27 00:00:00",0.00999630190951926
"2024-07-18 00:00:00",0.008006910757510843
"2024-07-25 00:00:00",0.008004899552666063
"2024-08-01 00:00:00",0.0090043934156315
"2024-09-05 00:00:00",0.008002110006349532
"2024-09-26 00:00:00",0.008005659438501109
"2024-10-03 00:00:00",0.00690304702981109
"2024-10-24 00:00:00",0.006896983900353098
"2024-12-05 00:00:00",0.008004981258030865
"2024-12-12 00:00:00",0.009917392433768256
"2024-12-19 00:00:00",0.017952170447575713
"2024-12-26 00:00:00",0.010992769934905416
"2025-01-02 00:00:00",0.026975408913671933
"2025-01-09 00:00:00",0.06904827263242524
"2025-01-16 00:00:00",0.03299396133889837
"2025-01-23 00:00:00",0.020003105713942662
"2025-01-30 00:00:00",0.008502507717189378
"2025-02-06 00:00:00",0.008506866457297762
"2025-02-13 00:00:00",0.00997787709701925
"2025-02-27 00:00:00",0.003999028970471105
"2025-04-10 00:00:00",0.016100726607523732
"2025-04-17 00:00:00",0.020016321344227702
"2025-04-24 00:00:00",0.014303248896394699
"2025-05-01 00:00:00",0.018527786964635064
"2025-05-08 00:00:00",0.015463581487347293
"2025-05-22 00:00:00",0.01833377311732215
"2025-05-29 00:00:00",0.019014197071245863
"2025-05-30 00:58:00",0.019017644460540137
